,c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
1797,0,0,0,597.2,54.29,1,0
1798,0,1,13,602.8,61.37,1,0
1799,0,0,0,623.8000000000001,69.65,2,0
1800,0,0,0,595.5,56.34,4,1
1801,0,0,0,596.3,59.6,2,0
1802,0,0,0,521.1999999999999,52.91000000000001,0,0
1803,0,1,29,413.29999999999995,30.18,1,0
1804,0,0,0,633.6999999999999,63.21,2,0
1805,0,0,0,532.1,52.269999999999996,2,0
1806,0,0,0,678.5,70.72,1,0
1807,0,0,0,546.1999999999999,52.44,1,0
1808,0,0,0,611.6,63.15,0,0
1809,0,0,0,444.4,41.92,3,0
1810,0,0,0,719.3,68.61999999999999,1,0
1811,0,0,0,462.5,53.53000000000001,1,0
1812,0,0,0,393.0,28.73,1,0
1813,0,1,28,535.8000000000001,53.67,1,0
1814,0,0,0,460.2,47.519999999999996,0,0
1815,0,0,0,615.1999999999999,60.84,1,0
1816,0,1,33,676.2,68.80000000000001,1,0
1817,1,0,0,689.6000000000001,75.03999999999999,1,1
1818,0,1,31,664.3000000000001,77.30000000000001,3,0
1819,1,1,25,733.3,80.13000000000001,1,0
1820,0,1,35,415.20000000000005,37.44,1,0
1821,0,1,26,662.6,71.76,1,0
1822,0,0,0,611.4000000000001,62.24,3,0
1823,0,1,31,763.1000000000001,81.16999999999999,0,0
1824,0,1,37,570.5,64.29,1,0
1825,0,1,16,563.5,53.75999999999999,0,0
1826,0,1,37,420.2,37.18,0,0
1827,0,0,0,740.2,69.68,3,0
1828,0,0,0,666.0,58.59,2,0
1829,0,0,0,478.0,51.06999999999999,2,0
1830,0,1,31,649.4,71.00999999999999,4,0
1831,1,0,0,626.5,64.28,0,0
1832,0,0,0,555.4,55.59,3,0
1833,0,0,0,655.0999999999999,57.870000000000005,0,0
1834,0,0,0,695.1,65.61,1,0
1835,0,0,0,545.5,48.26,1,0
1836,0,1,25,596.1,60.190000000000005,2,0
1837,0,1,38,704.9,67.33999999999999,0,0
1838,0,0,0,620.7,57.98,3,0
1839,0,0,0,469.3,55.39000000000001,5,1
1840,0,0,0,544.8000000000001,53.559999999999995,2,0
1841,0,0,0,580.3999999999999,55.75,1,0
1842,0,1,42,597.0,54.49,0,0
1843,0,0,0,632.9,70.13,3,0
1844,0,0,0,550.5999999999999,56.050000000000004,0,0
1845,0,0,0,720.2,75.87,3,1
1846,0,0,0,627.1,64.88,0,0
1847,1,1,31,652.1,67.17,1,0
1848,0,0,0,533.6,54.03,0,0
1849,0,0,0,440.70000000000005,46.29,0,0
1850,0,0,0,622.2,61.76,1,0
1851,0,0,0,536.9,47.379999999999995,2,0
1852,0,0,0,409.9,38.42,1,0
1853,0,1,27,658.5,68.58999999999999,0,0
1854,0,0,0,668.6999999999999,63.1,0,0
1855,0,0,0,606.2,57.86000000000001,2,0
1856,0,0,0,398.9,32.489999999999995,2,0
1857,0,1,32,488.0,48.34,0,0
1858,0,0,0,684.1,70.31,1,0
1859,0,0,0,571.3000000000001,61.26,1,0
1860,1,0,0,664.1,62.18999999999999,0,0
1861,0,1,25,693.8,72.45000000000002,3,0
1862,0,0,0,708.6999999999999,62.96,1,0
1863,0,0,0,661.6,57.949999999999996,0,0
1864,0,1,35,663.4,67.25,3,0
1865,0,0,0,508.2,53.150000000000006,2,0
1866,1,0,0,478.0,50.300000000000004,1,0
1867,0,0,0,534.3,59.55,3,0
1868,0,0,0,610.5,62.959999999999994,0,0
1869,0,1,30,715.0,78.33,3,0
1870,0,0,0,518.3,51.05,1,0
1871,0,1,35,776.6,76.78,5,0
1872,0,0,0,596.0999999999999,55.72,4,1
1873,0,0,0,757.8,79.69000000000001,2,1
1874,0,0,0,633.9,68.08000000000001,0,0
1875,0,0,0,495.69999999999993,50.58,6,1
1876,0,0,0,555.6999999999999,50.08,1,0
1877,0,0,0,579.7,54.92,1,0
1878,0,0,0,549.4000000000001,51.27,2,0
1879,0,0,0,446.4,40.57,3,0
1880,1,0,0,539.7,54.39,3,1
1881,0,1,37,687.4,66.42999999999999,1,0
1882,0,0,0,675.3999999999999,68.38,4,0
1883,0,0,0,563.2,51.51,2,0
1884,0,0,0,454.19999999999993,43.62,1,0
1885,0,1,17,592.6,61.32,0,0
1886,0,0,0,638.1,53.78000000000001,0,0
1887,0,0,0,566.0,57.52,2,0
1888,1,0,0,554.3,57.339999999999996,1,1
1889,0,0,0,578.1000000000001,62.03000000000001,1,0
1890,0,0,0,632.5,69.99,0,0
1891,0,0,0,520.6,51.6,2,0
1892,0,0,0,666.1,66.52,0,0
1893,0,0,0,347.7,43.32,0,0
1894,0,0,0,615.0,56.660000000000004,2,0
1895,0,0,0,571.1999999999999,57.7,0,0
1896,1,0,0,574.8000000000001,53.980000000000004,1,0
1897,0,0,0,732.0,72.86999999999999,2,0
1898,0,0,0,838.4,84.85,2,1
1899,0,0,0,425.70000000000005,43.32,0,0
1900,0,1,31,585.8000000000001,52.440000000000005,1,0
1901,0,0,0,593.3,64.56,2,0
1902,0,0,0,404.0,38.93000000000001,3,0
1903,0,0,0,634.7,65.04,3,0
1904,0,0,0,515.5,48.66,0,0
1905,0,1,33,602.4000000000001,61.35,0,0
1906,0,1,29,738.4,70.22,1,0
1907,0,1,45,512.7,50.599999999999994,1,0
1908,0,0,0,633.7,70.75,3,0
1909,0,0,0,585.2,65.26,1,0
1910,0,0,0,538.9,53.669999999999995,4,1
1911,0,0,0,561.8000000000001,57.190000000000005,4,0
1912,0,0,0,682.9000000000001,66.85,1,0
1913,0,0,0,566.4,57.43,2,0
1914,0,0,0,647.3,69.99,0,0
1915,1,0,0,610.1,59.660000000000004,0,0
1916,0,0,0,519.9,41.43000000000001,2,0
1917,0,0,0,688.9999999999999,79.58999999999999,1,1
1918,0,1,36,585.5999999999999,50.7,1,1
1919,0,0,0,523.6,58.74,3,0
1920,0,0,0,597.0999999999999,59.41,2,0
1921,0,0,0,598.6999999999999,63.099999999999994,9,1
1922,0,1,22,569.8000000000001,57.64,1,0
1923,0,0,0,402.2,47.16,0,0
1924,0,1,30,565.5,52.31,2,0
1925,1,0,0,705.6999999999999,71.43,0,0
1926,0,0,0,720.9999999999999,72.46,0,0
1927,1,0,0,569.6999999999999,59.93000000000001,2,1
1928,0,1,32,517.9,55.94,6,1
1929,0,0,0,785.4,84.1,1,1
1930,0,0,0,583.3000000000001,62.82,0,1
1931,0,1,19,582.2,56.27,2,0
1932,0,0,0,644.1,57.9,1,0
1933,0,1,25,390.90000000000003,39.97,0,0
1934,0,0,0,597.3000000000001,60.06,3,0
1935,0,0,0,706.5999999999999,67.72,4,0
1936,0,0,0,649.0,76.74000000000001,1,1
1937,0,0,0,521.6,54.199999999999996,1,0
1938,0,0,0,449.9,50.910000000000004,1,0
1939,1,1,39,602.9,56.62,0,0
1940,0,1,33,475.40000000000003,51.199999999999996,5,1
1941,0,0,0,475.0,43.71999999999999,2,0
1942,0,0,0,552.2,61.71,1,0
1943,0,1,29,541.3,59.11,1,1
1944,0,0,0,624.4000000000001,59.879999999999995,2,0
1945,1,1,31,631.1999999999999,64.88000000000001,1,1
1946,0,0,0,610.8000000000001,65.04,1,0
1947,0,1,8,560.8000000000001,49.42,2,0
1948,0,0,0,617.3,60.419999999999995,1,0
1949,0,0,0,661.8,78.86,1,1
1950,0,0,0,712.5999999999999,67.71,0,0
1951,1,0,0,454.2,41.519999999999996,0,0
1952,0,0,0,593.0,53.550000000000004,5,1
1953,0,0,0,600.0,59.449999999999996,2,0
1954,0,0,0,440.9,41.67,2,0
1955,0,0,0,636.9,63.58,0,0
1956,1,0,0,505.80000000000007,52.550000000000004,2,1
1957,0,0,0,436.9,45.419999999999995,0,0
1958,0,1,15,477.69999999999993,45.489999999999995,1,0
1959,0,1,28,498.8,45.44,2,0
1960,0,0,0,615.6,54.10999999999999,1,0
1961,0,0,0,600.1,57.160000000000004,2,0
1962,0,0,0,515.1999999999999,44.349999999999994,6,1
1963,0,1,21,690.6,71.47,2,0
1964,0,1,40,591.1,56.03,0,0
1965,0,1,31,571.5,57.150000000000006,1,0
1966,0,0,0,563.6999999999999,52.349999999999994,4,1
1967,0,0,0,608.2,65.89999999999999,2,0
1968,0,0,0,485.90000000000003,41.059999999999995,0,0
1969,0,1,23,806.1,87.03,1,0
1970,0,0,0,612.5,65.67,1,0
1971,0,1,31,688.3999999999999,56.51,4,1
1972,0,0,0,557.8,57.09,1,0
1973,0,0,0,573.1,60.400000000000006,0,0
1974,0,1,34,677.2,66.73,3,0
1975,0,0,0,451.1,41.58,0,0
1976,0,0,0,547.7,54.660000000000004,2,0
1977,0,0,0,498.2,60.55,3,0
1978,0,0,0,661.5,69.27999999999999,3,0
1979,0,0,0,608.0,52.980000000000004,1,0
1980,0,0,0,667.6,75.52000000000001,2,1
1981,0,1,38,601.1,64.57,1,0
1982,0,0,0,582.3,50.279999999999994,1,0
1983,0,1,23,760.1999999999999,73.53999999999999,1,0
1984,0,0,0,624.0,64.85,4,0
1985,0,0,0,512.1,45.02,2,0
1986,0,0,0,599.5999999999999,64.27,0,0
1987,0,1,32,426.1,39.19,1,0
1988,0,0,0,556.0999999999999,56.65,3,0
1989,0,1,38,512.4,44.519999999999996,0,0
1990,1,0,0,594.4000000000001,58.41,1,0
1991,0,0,0,517.3,50.27,3,0
1992,0,0,0,519.0,51.900000000000006,1,1
1993,0,1,40,659.8,60.059999999999995,0,0
1994,0,1,22,532.2,56.61,0,0
1995,0,0,0,562.9,52.769999999999996,1,0
1996,0,0,0,675.1999999999999,65.66999999999999,1,0
1997,0,1,34,754.9000000000001,81.34,1,0
1998,1,1,29,646.0,63.16,3,1
1999,1,0,0,704.8,64.53,3,0
2000,0,0,0,579.3,61.58,1,0
2001,0,0,0,652.4000000000001,67.8,2,0
2002,0,1,30,650.1,66.89,2,0
2003,0,1,17,771.8,77.55999999999999,1,0
2004,0,0,0,480.69999999999993,49.74,0,0
2005,0,0,0,551.0000000000001,56.260000000000005,0,0
2006,0,0,0,725.2,66.8,1,0
2007,0,0,0,578.9,49.88999999999999,2,0
2008,0,0,0,554.4000000000001,57.95,0,0
2009,0,0,0,550.8,45.379999999999995,5,1
2010,0,0,0,579.4000000000001,54.31999999999999,1,0
2011,0,1,32,403.0,33.46,2,0
2012,0,0,0,498.59999999999997,47.83,1,0
2013,0,0,0,647.5999999999999,72.81,1,0
2014,0,1,41,613.9,66.39,1,0
2015,0,0,0,588.6,55.38999999999999,0,0
2016,0,0,0,712.0,68.92000000000002,2,0
2017,0,0,0,665.1,62.220000000000006,2,0
2018,0,0,0,594.5,55.96000000000001,3,0
2019,0,0,0,630.2,68.57000000000001,1,0
2020,0,0,0,541.4,50.699999999999996,0,0
2021,0,1,20,509.8999999999999,56.06,2,0
2022,0,0,0,398.29999999999995,35.34,2,0
2023,0,0,0,703.7,66.92,2,0
2024,0,1,42,563.1,52.16,0,0
2025,0,0,0,456.29999999999995,37.82,2,0
2026,0,0,0,585.1,62.519999999999996,0,0
2027,0,0,0,533.9,50.67,5,1
2028,0,1,19,567.7,50.94,2,0
2029,1,0,0,702.4999999999999,67.63,0,0
2030,0,0,0,560.3000000000001,60.74,1,0
2031,0,0,0,553.9,50.85,2,0
2032,0,0,0,523.2,49.59,3,0
2033,0,0,0,703.8999999999999,72.55,1,0
2034,1,0,0,488.7,42.71,0,1
2035,0,0,0,572.4,54.81,2,0
2036,0,0,0,726.3,63.410000000000004,3,0
2037,0,0,0,582.3000000000001,61.589999999999996,2,0
2038,0,0,0,670.8000000000001,65.7,2,0
2039,0,0,0,698.5,67.77,2,1
2040,0,0,0,510.5,50.42,1,0
2041,0,0,0,730.7,80.98,0,1
2042,0,0,0,596.8,61.959999999999994,3,0
2043,0,0,0,553.6,52.510000000000005,1,0
2044,0,1,24,452.6,39.43,1,0
2045,0,0,0,537.4000000000001,49.36,2,0
2046,0,0,0,713.8999999999999,77.48,1,1
2047,0,1,28,700.0,71.42999999999999,1,0
2048,0,0,0,634.1000000000001,54.42,3,0
2049,0,0,0,563.4000000000001,52.31,0,0
2050,0,0,0,617.0,57.06000000000001,2,0
2051,0,1,21,563.4,57.71,1,0
2052,1,0,0,671.1,57.81000000000001,2,0
2053,0,0,0,584.7,58.72,1,0
2054,0,0,0,640.1,61.61999999999999,1,0
2055,0,0,0,613.1999999999999,68.01,1,0
2056,0,0,0,686.5,74.03,6,0
2057,0,0,0,523.8000000000001,52.550000000000004,2,0
2058,0,0,0,478.20000000000005,44.08,2,0
2059,0,0,0,694.0999999999999,67.64999999999999,0,0
2060,0,0,0,448.79999999999995,45.980000000000004,0,0
2061,0,1,29,625.5999999999999,66.18,1,0
2062,0,0,0,681.3,67.92,1,0
2063,0,0,0,489.6,53.629999999999995,1,0
2064,0,0,0,564.1,50.04,1,0
2065,0,0,0,541.8,55.120000000000005,1,0
2066,0,0,0,587.1999999999999,58.24,2,0
2067,1,0,0,627.3,68.67999999999999,3,0
2068,0,1,43,429.1,41.78999999999999,1,0
2069,0,0,0,655.4,64.17000000000002,2,0
2070,0,0,0,604.5,75.39,1,1
2071,0,0,0,673.4,79.39,1,1
2072,0,0,0,514.1,52.5,1,0
2073,0,0,0,577.5999999999999,53.099999999999994,1,1
2074,0,1,33,662.3000000000001,65.75,2,0
2075,0,0,0,602.7,60.699999999999996,2,0
2076,0,0,0,599.3,60.55,0,0
2077,0,0,0,580.8,54.050000000000004,1,0
2078,0,0,0,496.4,48.23,4,1
2079,0,0,0,626.0,61.129999999999995,2,0
2080,0,0,0,620.0,56.51,1,0
2081,0,0,0,619.1,65.98,3,0
2082,0,0,0,590.6999999999999,56.28,3,0
2083,0,0,0,641.1,66.41,3,0
2084,0,1,37,610.7,58.88,2,0
2085,0,1,30,638.5999999999999,61.46,3,0
2086,0,0,0,545.8,54.49999999999999,0,0
2087,1,0,0,778.0,88.97,1,1
2088,0,0,0,720.5999999999999,78.67,1,1
2089,0,0,0,490.3,44.160000000000004,1,0
2090,0,0,0,747.2,74.92999999999999,0,1
2091,0,0,0,704.7,67.25,1,0
2092,0,1,30,590.5,60.69,1,0
2093,1,0,0,469.69999999999993,50.69,2,1
2094,0,1,13,709.9999999999999,75.67,2,0
2095,0,0,0,495.6,58.68999999999999,3,0
2096,0,0,0,738.0999999999999,77.46,1,1
2097,0,0,0,528.2,59.23,3,0
2098,0,1,24,740.0,70.9,1,0
2099,0,1,37,446.99999999999994,46.510000000000005,1,0
2100,0,0,0,528.7,53.9,0,0
2101,0,0,0,692.1999999999999,70.2,2,0
2102,0,0,0,517.0,60.51,1,0
2103,1,0,0,688.4,81.84,0,1
2104,0,0,0,547.3000000000001,57.269999999999996,1,0
2105,0,0,0,544.4000000000001,55.940000000000005,2,0
2106,1,1,27,687.8000000000001,62.86999999999999,1,0
2107,1,1,35,585.2,56.120000000000005,3,1
2108,0,1,35,580.5,61.800000000000004,4,0
2109,0,1,16,618.0,56.77000000000001,4,0
2110,0,0,0,592.8,66.66,2,0
2111,0,0,0,624.6,66.37,0,1
2112,0,0,0,593.1,55.35,2,0
2113,0,0,0,706.4,65.28999999999999,1,0
2114,0,1,32,821.8,90.12,1,1
2115,0,0,0,651.0,61.19,2,0
2116,0,1,22,512.6,58.31,2,0
2117,0,1,35,510.3,55.28999999999999,1,0
2118,0,0,0,653.6,63.56,0,0
2119,0,0,0,562.3000000000001,50.809999999999995,2,0
2120,0,0,0,561.5,56.39,2,0
2121,0,1,33,773.0,73.05,1,0
2122,0,1,24,778.5999999999999,79.55000000000001,3,0
2123,1,1,39,696.9,61.31999999999999,1,0
2124,1,1,21,519.7,50.49,1,0
2125,1,0,0,598.1,67.72,2,1
2126,0,0,0,583.9000000000001,65.41000000000001,5,0
2127,0,0,0,790.5999999999999,84.82000000000001,0,1
2128,0,1,23,714.7,65.84,1,0
2129,0,0,0,641.2,65.98,1,0
2130,0,0,0,523.3000000000001,50.6,2,0
2131,0,0,0,712.2,70.0,3,0
2132,0,0,0,615.8,58.949999999999996,0,0
2133,0,1,30,555.0,45.67,1,0
2134,0,0,0,672.8999999999999,65.65,1,0
2135,0,0,0,557.6,61.419999999999995,1,0
2136,0,0,0,664.3,70.62,2,0
2137,0,0,0,564.5,68.00000000000001,0,0
2138,0,0,0,588.3000000000001,53.88,2,0
2139,0,0,0,705.5,82.76,4,1
2140,0,0,0,645.2,69.16999999999999,0,0
2141,1,0,0,583.2,54.120000000000005,2,1
2142,0,0,0,760.6,65.63000000000001,2,0
2143,1,1,26,578.3,60.779999999999994,1,1
2144,1,0,0,560.1999999999999,51.18999999999999,3,0
2145,1,0,0,717.8000000000001,72.65,1,1
2146,0,1,27,564.4,59.96000000000001,3,0
2147,0,1,21,506.6,57.769999999999996,0,0
2148,0,0,0,520.6,47.269999999999996,2,0
2149,0,1,12,560.0,60.9,2,0
2150,0,0,0,563.8,52.56,2,0
2151,1,0,0,699.8,74.52000000000001,0,1
2152,0,0,0,697.7,71.01,3,1
2153,0,0,0,527.6999999999999,48.970000000000006,0,0
2154,0,0,0,628.6000000000001,60.489999999999995,0,0
2155,0,0,0,665.4,76.19,4,1
2156,0,0,0,685.6999999999999,72.79,2,0
2157,0,0,0,621.8,62.95,1,0
2158,0,1,28,577.7,57.82999999999999,2,0
2159,0,0,0,567.5,54.66,0,1
2160,1,0,0,338.9,36.35999999999999,0,0
2161,0,0,0,611.2,64.84,1,0
2162,0,0,0,609.0,63.68,2,0
2163,0,0,0,516.2,59.76,3,0
2164,0,1,44,599.3,59.220000000000006,2,0
2165,1,1,29,713.2,75.07000000000001,1,1
2166,0,0,0,653.8,65.16,1,0
2167,0,0,0,584.1000000000001,58.63,0,0
2168,0,0,0,698.5999999999999,70.28,3,0
2169,1,0,0,647.9,72.28999999999999,1,0
2170,0,0,0,507.70000000000005,53.53,2,0
2171,0,0,0,807.8,87.27999999999999,3,1
2172,0,1,41,658.6999999999999,65.55,0,0
2173,0,0,0,689.1,66.75999999999999,1,0
2174,0,0,0,463.5,45.45,0,0
2175,1,0,0,655.0,64.35999999999999,3,0
2176,0,1,20,489.79999999999995,54.5,1,0
2177,0,0,0,408.20000000000005,33.0,1,0
2178,0,0,0,514.9000000000001,48.75000000000001,2,0
2179,0,0,0,655.1000000000001,72.82000000000001,4,0
2180,0,0,0,553.2,61.54,0,0
2181,0,0,0,366.9,30.48,2,0
2182,0,0,0,725.9999999999999,80.44,1,1
2183,0,1,31,363.09999999999997,32.86,0,0
2184,0,0,0,723.6,78.4,0,1
2185,0,0,0,645.1,65.65,1,0
2186,0,0,0,629.0,57.8,0,0
2187,0,1,28,787.4,79.62,1,0
2188,0,1,50,592.2,59.81000000000001,2,0
2189,0,1,38,552.6999999999999,51.69,0,0
2190,0,1,19,627.2,61.25000000000001,1,0
2191,0,0,0,597.5,57.25,1,0
2192,0,0,0,599.1,71.13000000000001,1,0
2193,0,0,0,461.3,46.309999999999995,2,0
2194,0,1,24,464.90000000000003,44.56999999999999,2,0
2195,0,0,0,517.8,52.75,0,0
2196,0,0,0,510.99999999999994,57.540000000000006,2,0
2197,1,0,0,591.4000000000001,66.93,0,0
2198,0,0,0,605.9000000000001,58.580000000000005,2,0
2199,0,0,0,563.8000000000001,51.2,2,0
2200,0,1,27,651.2,64.66999999999999,1,0
2201,0,0,0,719.4,74.83,0,1
2202,1,0,0,723.5,77.92,5,1
2203,0,0,0,664.3,61.709999999999994,2,0
2204,1,1,30,573.3000000000001,56.339999999999996,1,0
2205,1,1,26,584.4,57.97,0,1
2206,0,1,27,508.5,35.43,3,0
2207,0,0,0,648.6999999999999,62.89,1,0
2208,0,0,0,483.9,52.27,1,0
2209,0,1,9,520.0,54.25,0,0
2210,0,0,0,666.8,69.35,1,0
2211,0,1,31,686.5,69.3,2,0
2212,0,0,0,464.4,50.260000000000005,1,0
2213,0,1,40,469.90000000000003,43.78,2,1
2214,0,0,0,535.3,59.17000000000001,3,0
2215,0,0,0,795.6000000000001,80.71000000000001,0,1
2216,0,0,0,617.9000000000001,67.82000000000001,1,0
2217,0,0,0,648.6999999999999,64.2,0,0
2218,0,0,0,378.6,27.77,2,0
2219,0,1,23,692.0,62.46999999999999,1,0
2220,0,0,0,629.3,67.08,0,0
2221,0,0,0,356.3,42.49,2,0
2222,0,0,0,753.6999999999999,68.94999999999999,2,0
2223,1,0,0,691.6,71.03999999999999,0,1
2224,0,0,0,599.3,59.510000000000005,1,0
2225,0,1,19,542.0,53.11,3,0
2226,0,1,23,764.6,78.99,2,0
2227,1,0,0,650.7,58.08,1,0
2228,0,1,9,501.40000000000003,48.47,3,0
2229,0,1,44,524.9000000000001,46.83,1,0
2230,0,0,0,550.8000000000001,51.6,1,0
2231,0,1,31,607.4000000000001,60.160000000000004,1,0
2232,0,0,0,511.29999999999995,50.78,4,1
2233,1,1,32,660.5,69.46000000000001,0,1
2234,0,1,24,637.8,68.57000000000001,1,0
2235,0,1,30,599.6999999999999,61.76,0,0
2236,0,0,0,725.6,68.91,2,0
2237,0,0,0,608.1,63.87999999999999,0,0
2238,0,0,0,691.5,65.37,3,0
2239,0,0,0,665.5,66.57000000000001,2,0
2240,0,0,0,620.8,62.51,3,0
2241,0,1,17,632.6,61.25,1,0
2242,0,0,0,534.6,56.56,5,1
2243,0,1,29,608.4,53.839999999999996,6,1
2244,0,0,0,514.6,45.150000000000006,1,0
2245,0,0,0,698.2,73.42999999999999,0,0
2246,0,1,27,584.4000000000001,53.75,2,0
2247,0,1,27,404.0,40.29,0,0
2248,0,0,0,717.6,69.6,0,0
2249,0,0,0,498.5,42.02,1,0
2250,0,1,27,763.1999999999999,81.98,2,0
2251,1,0,0,688.6,75.54,0,1
2252,0,0,0,506.40000000000003,44.65999999999999,1,0
2253,0,0,0,553.1,62.60999999999999,0,0
2254,0,0,0,515.0999999999999,52.50000000000001,2,0
2255,0,0,0,490.7,38.29,1,0
2256,0,0,0,572.1,59.96,3,0
2257,1,0,0,651.0,71.06,0,1
2258,0,0,0,682.0,59.47,4,0
2259,0,0,0,543.8,50.72,2,0
2260,0,0,0,584.5,66.98,3,0
2261,0,0,0,519.9,43.93,1,0
2262,0,0,0,704.5000000000001,70.76,2,0
2263,0,0,0,515.4,59.07,2,0
2264,0,1,25,607.7,57.68,1,0
2265,0,0,0,522.8,49.260000000000005,1,0
2266,0,0,0,484.7,52.09,2,0
2267,0,0,0,542.5999999999999,49.05,3,0
2268,0,0,0,558.3000000000001,50.53,1,0
2269,0,1,23,734.3000000000001,72.58,2,0
2270,0,0,0,410.19999999999993,36.459999999999994,1,0
2271,1,0,0,469.6,52.98,1,0
2272,0,0,0,461.6000000000001,49.76,0,1
2273,0,1,27,639.3,58.81,4,0
2274,0,0,0,535.4,60.099999999999994,2,0
2275,0,0,0,501.6,50.44,2,0
2276,0,0,0,601.2,60.85,2,0
2277,0,0,0,568.4999999999999,52.61,5,1
2278,1,0,0,512.6,45.34,4,1
2279,0,1,26,698.1,75.37,1,0
2280,0,0,0,450.9,44.08,1,0
2281,0,0,0,645.6,61.85,1,0
2282,0,0,0,561.5,49.43,3,0
2283,0,0,0,575.5000000000001,68.69,2,0
2284,0,0,0,505.50000000000006,58.60000000000001,1,0
2285,0,1,33,572.5,59.07000000000001,3,0
2286,0,0,0,505.3,46.269999999999996,2,0
2287,0,1,41,501.90000000000003,51.910000000000004,0,0
2288,0,1,20,674.9,67.57000000000001,0,0
2289,0,0,0,479.6,39.620000000000005,1,0
2290,0,0,0,540.1,57.12,1,0
2291,1,0,0,631.5,67.42999999999999,0,0
2292,1,1,32,625.7,60.9,0,0
2293,0,0,0,575.6,61.55999999999999,0,0
2294,0,0,0,612.6,66.27999999999999,1,0
2295,0,0,0,546.1,52.629999999999995,2,0
2296,0,0,0,516.4000000000001,49.940000000000005,2,0
2297,0,0,0,547.4,48.52,1,0
2298,0,1,21,620.4000000000001,56.14,2,0
2299,0,0,0,697.9,68.87,1,0
2300,0,0,0,619.0,58.75999999999999,1,0
2301,0,0,0,577.9,59.31,0,0
2302,0,1,28,716.0999999999999,82.3,1,0
2303,0,1,19,680.9,69.55,4,0
2304,0,1,24,535.4,46.4,0,0
2305,0,0,0,605.2,65.08999999999999,0,0
2306,0,1,32,560.1,49.44,2,1
2307,0,0,0,461.7,45.87,2,0
2308,1,0,0,738.6999999999999,65.84,0,1
2309,0,1,20,786.8000000000001,71.02000000000001,1,0
2310,0,0,0,503.0,45.839999999999996,2,0
2311,0,0,0,625.8,65.86,2,0
2312,0,0,0,433.6,45.28,2,0
2313,0,1,32,679.1,68.64,3,0
2314,0,0,0,709.6,70.75,3,0
2315,0,0,0,567.6,56.62,2,0
2316,0,1,26,503.2,50.13,1,0
2317,0,0,0,502.4,61.48,1,0
2318,0,1,20,567.4000000000001,56.290000000000006,1,0
2319,1,0,0,545.3,48.32,2,1
2320,0,0,0,695.8,69.19000000000001,1,0
2321,0,0,0,721.9000000000001,76.86,1,1
2322,0,0,0,592.6,58.88,1,0
2323,0,1,50,489.50000000000006,55.949999999999996,2,0
2324,0,0,0,662.3,75.08000000000001,1,1
2325,0,0,0,522.6,62.01,0,0
2326,0,0,0,578.6,50.839999999999996,0,0
2327,0,1,34,476.40000000000003,47.129999999999995,1,0
2328,0,1,27,623.5,62.11,0,0
2329,0,0,0,634.2,58.64,3,0
2330,1,0,0,447.3,48.19,0,0
2331,0,0,0,589.0,66.96,1,0
2332,0,0,0,473.20000000000005,42.19,2,0
2333,0,0,0,549.0,48.449999999999996,1,1
2334,0,1,17,498.0,45.06,4,1
2335,0,1,15,709.8000000000001,73.25,2,0
2336,0,1,32,662.7,65.02,5,0
2337,1,0,0,536.1,55.07000000000001,2,0
2338,0,0,0,479.50000000000006,47.27,3,0
2339,0,1,19,602.4000000000001,55.32,1,0
2340,0,0,0,769.6,79.39,2,1
2341,0,0,0,492.49999999999994,49.620000000000005,2,0
2342,0,0,0,526.3,55.080000000000005,2,0
2343,1,0,0,648.3,73.05,1,0
2344,0,0,0,481.5,51.41,0,0
2345,0,0,0,558.6999999999999,55.03,1,0
2346,0,0,0,632.0,67.91,4,0
2347,0,0,0,622.6,60.449999999999996,4,0
2348,0,0,0,585.5999999999999,61.36,0,0
2349,0,0,0,580.9000000000001,53.870000000000005,1,0
2350,0,0,0,522.6,50.34,2,0
2351,0,0,0,603.2,54.33,2,0
2352,0,0,0,579.1,58.7,2,1
2353,0,1,23,517.0,49.73,1,0
2354,0,0,0,623.0999999999999,61.46,2,0
2355,0,0,0,623.5,63.83,3,0
2356,0,0,0,438.4,48.51,1,0
2357,0,0,0,661.6999999999999,68.24,2,0
2358,0,0,0,396.40000000000003,46.64,1,0
2359,1,0,0,611.3000000000001,60.05,1,0
2360,0,0,0,527.2,49.53,2,1
2361,0,0,0,647.0999999999999,65.25,0,0
2362,0,0,0,689.6,76.30999999999999,0,1
2363,0,1,40,454.7,45.3,0,0
2364,0,0,0,458.59999999999997,45.400000000000006,1,0
2365,0,1,31,743.2,74.46,4,0
2366,1,0,0,710.2,80.52000000000001,1,1
2367,0,1,19,635.8,61.93,0,0
2368,0,0,0,661.5,63.04,0,0
2369,0,0,0,782.2,79.42,1,1
2370,1,0,0,640.5,62.03,1,0
2371,0,0,0,572.9,51.129999999999995,0,1
2372,0,0,0,578.4999999999999,51.48,2,0
2373,0,0,0,745.1,74.69,5,1
2374,0,0,0,502.09999999999997,47.78,1,0
2375,0,1,20,631.1999999999999,63.99,1,0
2376,0,0,0,662.8000000000001,69.42999999999999,1,0
2377,0,0,0,479.3,51.980000000000004,5,1
2378,0,1,36,511.9,52.36,6,1
2379,0,0,0,616.5,67.41,1,0
2380,0,0,0,712.4999999999999,74.47,3,1
2381,0,0,0,614.6,64.39999999999999,1,0
2382,0,0,0,738.9,76.57000000000001,1,1
